product_id,concern,label,sources,category
5337,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
4465,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
3050,oiliness,0,,around eye cream
4128,wrinkle,0,,mask
15862,moisture,1,ingredient,around eye cream
179,wrinkle,0,,bb cream
12334,age,1,category:facial moisturizer treatment,facial moisturizer treatment
15395,eyebag,0,,toners astringents
2172,redness,1,category:facial cleanser,facial cleanser
4669,eyebag,1,ingredient,serums essences
8914,acne,1,category:facial cleanser,facial cleanser
2556,moisture,1,ingredient,facial cleanser
4641,oiliness,1,category:facial cleanser,facial cleanser
16317,oiliness,0,,serums essences
5262,age,0,,facial cleanser
2226,acne,1,category:facial cleanser,facial cleanser
12481,oiliness,1,category:mask,mask
8148,oiliness,1,category:facial cleanser,facial cleanser
11941,wrinkle,1,category:serums essences,serums essences
9329,acne,0,,serums essences
14720,age,0,,toners astringents
5342,wrinkle,0,,facial cleanser
13036,moisture,1,category:mask|ingredient,mask
9784,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
1816,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
2987,oiliness,0,,cc cream
16051,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
11953,moisture,1,ingredient,facial cleanser
11203,age,0,,mask
4164,wrinkle,1,category:anti aging,anti aging
10002,redness,0,,serums essences
12868,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
6283,eyebag,1,ingredient,mask
11010,age,0,,facial cleanser
12758,moisture,0,,toners astringents
15853,eyebag,0,,facial cleanser
13222,oiliness,0,,serums essences
12603,redness,0,,mask
10306,eyebag,0,,cc cream
3753,moisture,1,category:mask|ingredient,mask
11140,acne,1,category:facial cleanser,facial cleanser
13424,age,0,,mask
9089,redness,0,,facial moisturizer treatment
87,wrinkle,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
13009,oiliness,0,,around eye cream
16419,acne,0,,serums essences
4626,redness,1,category:toners astringents,toners astringents
16492,oiliness,0,,makeup remover
6066,moisture,1,category:serums essences|ingredient,serums essences
14103,age,0,,mask
2212,age,1,category:serums essences,serums essences
13622,eyebag,0,,facial cleanser
1426,acne,0,,serums essences
10608,wrinkle,1,category:serums essences,serums essences
12566,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
3301,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
11230,moisture,1,category:mask,mask
8952,moisture,1,category:makeup remover|ingredient,makeup remover
6465,age,1,category:facial moisturizer treatment,facial moisturizer treatment
5741,redness,1,ingredient,facial moisturizer treatment
13338,acne,0,,makeup remover
8538,redness,0,,serums essences
770,wrinkle,0,,facial cleanser
16300,eyebag,0,,facial cleanser
11832,eyebag,0,,mask
1392,age,0,,around eye cream
16373,moisture,1,category:serums essences|ingredient,serums essences
12214,oiliness,0,,serums essences
3434,wrinkle,1,category:anti aging,anti aging
5548,wrinkle,0,,mask
6141,acne,0,,facial moisturizer treatment
15306,acne,1,category:mask,mask
7354,eyebag,0,,facial moisturizer treatment
5656,eyebag,1,category:around eye cream,around eye cream
15640,eyebag,0,,facial moisturizer treatment
9990,redness,1,category:facial cleanser,facial cleanser
11760,oiliness,1,category:toners astringents,toners astringents
5330,acne,1,category:facial cleanser,facial cleanser
141,moisture,0,,anti aging
15501,acne,0,,around eye cream
16457,wrinkle,0,,makeup remover
4117,acne,0,,serums essences
7492,age,0,,facial cleanser
2317,moisture,0,,facial cleanser
4347,wrinkle,1,category:serums essences,serums essences
11404,oiliness,0,,serums essences
11948,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
2569,age,0,,cc cream
7952,wrinkle,1,category:serums essences,serums essences
2083,redness,0,,facial moisturizer treatment
11226,acne,0,,facial moisturizer treatment
276,wrinkle,0,,toners astringents
13673,redness,1,category:makeup remover,makeup remover
12576,redness,1,category:toners astringents,toners astringents
13064,oiliness,0,,serums essences
485,acne,1,category:facial cleanser,facial cleanser
6420,eyebag,0,,facial moisturizer treatment
3534,eyebag,0,,makeup remover
2396,wrinkle,0,,mask
7575,eyebag,1,category:around eye cream|ingredient,around eye cream
711,acne,0,,anti aging
12742,eyebag,1,category:around eye cream,around eye cream
2696,age,0,,facial cleanser
3421,moisture,1,ingredient,cc cream
9187,oiliness,1,category:mask,mask
10119,age,0,,around eye cream
963,oiliness,1,category:facial cleanser,facial cleanser
6466,oiliness,0,,serums essences
4612,redness,0,,facial moisturizer treatment
4636,oiliness,0,,makeup remover
14513,wrinkle,0,,toners astringents
3847,acne,1,category:facial cleanser,facial cleanser
5970,acne,1,category:facial cleanser,facial cleanser
2834,eyebag,0,,pore strips
5791,acne,0,,around eye cream
1077,eyebag,0,,serums essences
7469,acne,0,,facial moisturizer treatment
16351,redness,1,category:facial cleanser,facial cleanser
5835,eyebag,0,,serums essences
12092,oiliness,1,category:facial cleanser,facial cleanser
13731,age,0,,facial cleanser
635,redness,1,category:toners astringents,toners astringents
7586,wrinkle,1,category:around eye cream,around eye cream
9831,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
5560,redness,0,,facial moisturizer treatment
4739,eyebag,0,,facial cleanser
1413,oiliness,0,,serums essences
12429,age,0,,around eye cream
15434,acne,0,,facial moisturizer treatment
4820,age,0,,around eye cream
13019,oiliness,1,category:mask,mask
173,age,1,category:facial moisturizer treatment,facial moisturizer treatment
13808,acne,1,category:mask,mask
7166,redness,1,category:facial cleanser,facial cleanser
13062,redness,1,category:toners astringents,toners astringents
14707,acne,0,,facial moisturizer treatment
13857,eyebag,0,,serums essences
6230,eyebag,0,,bb cream
5380,age,0,,facial cleanser
3452,oiliness,0,,around eye cream
5838,eyebag,0,,mask
11570,eyebag,0,,facial cleanser
15984,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
16187,eyebag,0,,facial cleanser
11077,age,1,category:anti aging,anti aging
6448,acne,0,,facial moisturizer treatment
4700,eyebag,0,,facial cleanser
9269,wrinkle,1,category:anti aging,anti aging
2058,moisture,1,ingredient,anti aging
356,moisture,1,ingredient,anti aging
2868,oiliness,1,category:mask,mask
15346,wrinkle,1,category:serums essences,serums essences
13677,acne,1,category:toners astringents,toners astringents
8518,acne,1,category:mask,mask
16064,oiliness,1,category:mask,mask
13706,acne,1,ingredient,anti aging
2796,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
11080,wrinkle,0,,facial cleanser
13658,moisture,1,category:mask|ingredient,mask
15706,eyebag,0,,toners astringents
13767,eyebag,0,,facial cleanser
7692,eyebag,0,,serums essences
11181,redness,1,ingredient,serums essences
11420,wrinkle,1,category:serums essences,serums essences
2576,wrinkle,1,category:serums essences,serums essences
10842,oiliness,1,category:facial cleanser,facial cleanser
16482,age,0,,facial cleanser
2265,oiliness,0,,makeup remover
10536,acne,0,,serums essences
11253,oiliness,1,category:facial cleanser|ingredient,facial cleanser
15961,eyebag,0,,facial cleanser
11087,age,0,,mask
7106,acne,0,,serums essences
9188,oiliness,0,,bb cream
5461,oiliness,0,,serums essences
16054,acne,1,category:facial cleanser,facial cleanser
6669,oiliness,0,,anti aging
8459,redness,1,category:around eye cream|ingredient,around eye cream
12044,moisture,1,ingredient,facial cleanser
79,eyebag,1,ingredient,serums essences
8143,acne,1,category:mask,mask
24,age,0,,mask
4415,age,1,category:facial moisturizer treatment,facial moisturizer treatment
8353,oiliness,0,,serums essences
11572,redness,0,,facial moisturizer treatment
3546,acne,1,category:mask,mask
6876,moisture,1,ingredient,anti aging
982,age,1,category:facial moisturizer treatment,facial moisturizer treatment
14955,moisture,1,ingredient,facial cleanser
3129,age,0,,toners astringents
10242,oiliness,0,,serums essences
2012,acne,1,category:toners astringents,toners astringents
4429,eyebag,0,,mask
3094,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
7806,age,1,category:facial moisturizer treatment,facial moisturizer treatment
4059,eyebag,0,,facial cleanser
53,age,1,category:serums essences,serums essences
927,wrinkle,0,,facial cleanser
6017,acne,1,category:facial cleanser,facial cleanser
814,oiliness,1,category:mask,mask
9942,redness,1,category:around eye cream,around eye cream
14534,oiliness,1,category:facial cleanser,facial cleanser
11688,age,0,,facial cleanser
2367,moisture,1,category:mask|ingredient,mask
3959,oiliness,0,,around eye cream
742,redness,0,,mask
3053,redness,1,category:toners astringents,toners astringents
14594,redness,0,,mask
8044,wrinkle,0,,toners astringents
3224,oiliness,0,,around eye cream
11200,acne,1,category:toners astringents,toners astringents
2079,acne,1,category:facial cleanser,facial cleanser
10158,redness,0,,facial moisturizer treatment
15480,age,0,,around eye cream
12728,oiliness,0,,around eye cream
88,acne,1,category:mask,mask
13261,moisture,1,ingredient,pore strips
13225,oiliness,1,category:mask,mask
12707,redness,1,category:around eye cream,around eye cream
7912,wrinkle,1,category:around eye cream,around eye cream
5829,oiliness,1,category:mask,mask
5488,wrinkle,0,,facial cleanser
1860,moisture,1,category:serums essences|ingredient,serums essences
1603,oiliness,1,category:toners astringents,toners astringents
10631,moisture,1,category:serums essences,serums essences
14387,wrinkle,1,category:serums essences,serums essences
9165,wrinkle,0,,pore strips
14887,oiliness,1,category:mask,mask
13651,acne,0,,serums essences
4810,redness,1,category:facial cleanser,facial cleanser
16043,moisture,1,category:mask|ingredient,mask
10621,age,1,ingredient,around eye cream
6219,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
1019,eyebag,0,,serums essences
13089,moisture,1,category:serums essences|ingredient,serums essences
14309,acne,0,,around eye cream
8883,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
13726,eyebag,0,,toners astringents
3921,age,0,,facial cleanser
3829,acne,0,,around eye cream
7994,acne,1,ingredient,facial moisturizer treatment
14574,redness,0,,mask
14673,eyebag,1,category:around eye cream,around eye cream
6365,age,1,category:facial moisturizer treatment,facial moisturizer treatment
8680,moisture,1,category:serums essences,serums essences
507,redness,1,category:makeup remover,makeup remover
4780,acne,1,category:mask,mask
3280,wrinkle,1,category:serums essences,serums essences
9395,oiliness,1,category:facial cleanser,facial cleanser
581,redness,1,category:makeup remover,makeup remover
8544,wrinkle,1,category:serums essences,serums essences
12417,redness,0,,anti aging
14121,wrinkle,1,category:serums essences,serums essences
3680,redness,1,category:facial cleanser,facial cleanser
7068,redness,1,category:makeup remover,makeup remover
13349,oiliness,1,category:toners astringents,toners astringents
3540,age,0,,facial cleanser
5008,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
4489,moisture,1,category:serums essences|ingredient,serums essences
10392,redness,0,,mask
10929,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
6459,acne,0,,facial moisturizer treatment
6109,redness,0,,serums essences
13798,acne,1,category:mask,mask
15789,wrinkle,0,,mask
6184,acne,0,,makeup remover
8718,age,0,,facial cleanser
4498,acne,1,category:mask,mask
9240,oiliness,0,,around eye cream
15629,age,1,category:facial moisturizer treatment,facial moisturizer treatment
8207,eyebag,0,,facial moisturizer treatment
7350,eyebag,1,category:around eye cream,around eye cream
14548,redness,0,,serums essences
16237,age,0,,facial cleanser
13916,wrinkle,0,,facial cleanser
4320,moisture,1,category:serums essences|ingredient,serums essences
8830,eyebag,0,,facial moisturizer treatment
8936,wrinkle,1,category:serums essences,serums essences
428,eyebag,0,,facial cleanser
8516,eyebag,0,,mask
3670,moisture,1,category:serums essences|ingredient,serums essences
4682,age,0,,facial cleanser
16387,redness,1,category:facial cleanser|ingredient,facial cleanser
2211,eyebag,1,category:around eye cream,around eye cream
4285,acne,1,ingredient,facial moisturizer treatment
11602,age,0,,mask
12370,moisture,0,,around eye cream
5317,acne,1,category:mask,mask
13106,oiliness,1,category:mask,mask
13959,wrinkle,0,,toners astringents
14113,eyebag,1,category:around eye cream,around eye cream
14049,redness,0,,serums essences
1300,wrinkle,1,category:anti aging,anti aging
5978,redness,0,,serums essences
5170,oiliness,0,,bb cream
1878,redness,0,,facial moisturizer treatment
11391,eyebag,0,,serums essences
8720,redness,1,category:toners astringents,toners astringents
125,redness,0,,mask
9492,acne,1,category:mask,mask
2896,moisture,0,,facial cleanser
125,wrinkle,0,,mask
14878,moisture,1,ingredient,facial cleanser
8483,oiliness,1,category:mask,mask
7027,oiliness,1,category:facial cleanser|ingredient,facial cleanser
8750,moisture,0,,toners astringents
13938,acne,1,category:mask,mask
15578,acne,0,,facial moisturizer treatment
184,oiliness,1,ingredient,serums essences
579,wrinkle,0,,toners astringents
4917,redness,0,,serums essences
3903,moisture,1,ingredient,toners astringents
7706,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
5885,moisture,1,ingredient,facial cleanser
18,age,1,category:anti aging,anti aging
14363,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
530,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
3331,oiliness,1,ingredient,cc cream
5871,age,1,category:serums essences,serums essences
13302,wrinkle,0,,makeup remover
9471,age,1,category:serums essences,serums essences
14314,moisture,1,ingredient,toners astringents
14171,wrinkle,0,,toners astringents
1188,moisture,1,category:serums essences|ingredient,serums essences
190,acne,1,category:mask,mask
11324,acne,0,,serums essences
